X.GN.	X.Pr0B_0h1.	X.ProB_0h2.	X.Pr0B_1h1.	X.Pr0B_1h2.	X.Pr0B_4h1.	X.Pr0B_4h2.	X.Pr0B_16h1.	X.Pr0B_16h2.	a
"sp|P99029|PRDX5_MOUSE"	18.7474358599693	18.8003802100622	18.7537129898898	18.8592552001251	18.5741567200312	18.7707935200322	18.2318337600056	18.3225033798584	0.954164415281116
"sp|P48379|RFX2_MOUSE"	16.9337389802318	16.9895700603765	17.0218912602327	17.0727534402584	16.9397984196805	16.9311675297751	16.7586250798875	16.7012892499734	0.954046684433875
"sp|P23953|EST1C_MOUSE"	16.0226630599636	16.0984054699884	16.0906084700849	16.0403720900704	15.5332131000076	15.5688675700262	14.9940016101919	14.6434754698052	0.954043458938649
"sp|P11672|NGAL_MOUSE"	19.7373481099704	19.7215986700459	19.7634423399385	19.7959419300723	19.7494000700121	19.8397021099839	19.1792785699193	19.3126999000102	0.953497761178925
"sp|Q9CY64|BIEA_MOUSE"	19.28835600999	19.224505270046	19.2801513300685	19.2450542399107	19.147707510044	19.0891410300558	18.8984751699787	18.9055814299561	0.953424271397229
"sp|P31725|S10A9_MOUSE"	21.8626771299275	21.8945893798351	21.8841162000987	21.8859613301259	21.8447814398391	21.9800276400728	21.33802116023	21.4520437300311	0.95319805575809
"sp|Q3UBX0|TM109_MOUSE"	19.9986511894233	19.9728010502682	20.0815829302001	19.978784350206	19.8930771200064	19.9627177693587	19.756844069921	19.6572808899591	0.952751218357737
"sp|Q91WN4|KMO_MOUSE"	17.8622175701506	17.7318371300423	17.9101413501583	17.8655905901192	17.8450602301711	17.7961243199218	17.5038882599465	17.4951115803162	0.952745682169046
"sp|P30355|AL5AP_MOUSE"	17.9889561899241	18.1027969698688	18.0626567399341	17.9818931001164	17.8514635700468	18.0786834002237	17.2509152504332	17.4496069699205	0.952627143418817
"sp|O55098|STK10_MOUSE"	20.56002519025	20.4227821799814	20.5572266702389	20.5323699997694	20.4251340895146	20.4481433401572	20.2441123794792	20.1563036204439	0.950907186570771
"sp|P70665|SIAE_MOUSE"	14.6776493900182	14.6752706299801	14.6541807498308	14.5964479601885	14.5707350597116	14.3185822396744	13.9536842900377	13.9883867398372	0.950460989589793
"sp|Q8BY35|FGD2_MOUSE"	15.4035197400388	15.342026140168	15.403275949893	15.3308849299205	15.3033367401104	15.2607449299544	15.0397899300467	15.1076932899037	0.950038895734315
"sp|P53657|KPYR_MOUSE"	20.0321163805595	20.0187097698236	20.1183709305278	19.956395139805	19.9201303000506	19.8449071700508	19.6184290699284	19.5821860799985	0.950033930752185
"sp|Q61646|HPT_MOUSE"	16.1344162400119	16.2344347399268	16.2349984199996	16.2623647099465	16.1529057499457	16.265679240078	15.849713970052	15.8982520699423	0.94978439816737
"sp|Q9JI75|NQO2_MOUSE"	17.1351867204681	17.2494370299922	17.174674829994	17.2257552897958	17.1629011496525	17.2382556196663	16.9210016500965	16.8579851999051	0.949312299109806
"sp|O89023|TPP1_MOUSE"	17.9579041900726	17.8879164400477	17.8775942501429	17.8099317198973	17.9109229801337	17.7240545398094	17.4296284201674	17.3524759702538	0.949286083340878
"sp|Q9DCJ9|NPL_MOUSE"	16.926553350363	16.7831725696644	16.9444290800612	16.6813173893718	16.7424343702862	16.8770085997259	16.2505267499304	16.1628278099598	0.949245632192746
"sp|Q80VQ0|AL3B1_MOUSE"	17.2017392497244	17.2622584398635	17.2647720100565	17.2791935896905	17.0963534997503	17.2064899902131	16.9492979501095	16.7489403803003	0.948903902313152
